borrower_id,age,location,employment_type,borrower_type,credit_score,traditional_payment_history_pct,credit_inquiries,utility_on_time_pct,rent_avg_days_late,mobile_disconnects,avg_bank_balance,overdraft_events,job_tenure_months,monthly_income,income_fluctuation_pct,existing_debt,is_default
B_003027,46,Suburban,Unemployed,Traditional,672.7440670945222,97.46415786684635,2.0,72.86422177699525,3.352043079170773,2,6545.66,3,10.0,3179.57,22.84,1795.94,0
B_003028,38,Suburban,Gig Worker,Thin File,,,,82.22754412023042,0.5587016495103049,0,4756.22,1,34.0,3520.17,44.11,150.14,1
B_003029,32,Urban,Unemployed,Thin File,,,,41.21630517556452,0.1206635270329589,0,156.79,1,13.0,1701.38,48.2,138.85,0
B_003030,69,Rural,Salaried,Traditional,651.9544485957284,74.5465814311569,2.0,65.86848152111284,0.37852145483051663,0,837.57,1,24.0,2757.18,3.68,914.54,0
B_003031,44,Rural,Salaried,Traditional,530.4016381434149,78.82777086253175,1.0,89.41419166702117,,0,446.09,2,137.0,554.28,7.37,1507.14,0
B_003032,67,Urban,Salaried,Traditional,735.2058527984793,91.86279828902151,1.0,87.4542573448547,,1,1935.24,1,3.0,1625.27,3.08,310.02,0
B_003033,48,Rural,Salaried,Traditional,623.2126907636555,83.70148310591478,1.0,90.23762573829384,2.0276212219177667,1,2304.37,0,62.0,3578.74,6.1,4917.82,1
B_003034,32,Urban,Salaried,Thin File,,,,41.813727759896175,,1,124.85,0,9.0,2439.78,1.28,1019.96,0
B_003035,68,Suburban,Self-Employed,Traditional,654.7968730053825,95.24405473462966,3.0,48.490273753275375,,0,17608.19,1,11.0,5877.6,25.49,584.37,0
B_003036,40,Urban,Salaried,Thin File,,,,71.0211892443522,0.9157247545279414,0,722.89,1,29.0,7249.86,3.14,626.88,0
B_003037,41,Urban,Salaried,Traditional,670.5816408110685,72.98566777063326,1.0,66.86847942161413,,0,1924.1,1,14.0,7094.23,7.09,1499.05,0
B_003038,61,Rural,Salaried,Traditional,676.7318128352473,79.64892368536198,2.0,64.17759547738429,3.6945927426597684,0,3669.63,2,17.0,961.57,3.8,934.65,0
B_003039,30,Urban,Salaried,Traditional,774.086324770818,68.0013153488715,2.0,69.52329380423127,0.17936020473267075,0,402.54,4,27.0,3240.51,1.37,1390.67,0
B_003040,39,Suburban,Self-Employed,Traditional,801.6169485354063,69.46292301096058,3.0,55.26873969627211,2.176129867571173,0,271.77,0,19.0,2734.61,33.77,7788.94,0
B_003041,60,Urban,Salaried,Thin File,,,,82.10629234358525,12.74996061306328,1,1396.84,0,41.0,2547.77,9.9,2552.76,0
B_003042,54,Urban,Salaried,Traditional,781.7244730776686,91.68928177630539,4.0,54.77518423595772,5.086226625244919,0,4416.47,0,25.0,1064.4,6.53,235.48,0
B_003043,50,Urban,Salaried,Traditional,748.3317976597373,82.23246297198266,3.0,89.08079377378778,9.975327980832136,0,262.53,0,162.0,4323.93,2.51,4680.43,0
B_003044,20,Urban,Gig Worker,Thin File,,,,92.18439997767355,6.88756884479422,0,1037.83,1,4.0,2163.05,6.42,404.65,0
B_003045,36,Suburban,Gig Worker,Thin File,,,,72.20166988919593,5.987399217347283,1,127.96,0,56.0,6793.44,45.36,1161.24,1
B_003046,40,Urban,Self-Employed,Traditional,575.3220295259741,86.73526107281269,2.0,89.16823522507528,,0,94.81,1,37.0,3380.5,17.42,579.15,0
B_003047,46,Suburban,Salaried,Thin File,,,,89.55786234562774,,1,6130.55,1,71.0,2500.2,9.15,3401.79,0
B_003048,47,Suburban,Salaried,Traditional,614.3278778515125,82.65241366447215,1.0,86.35370149407325,2.39281965728501,3,337.9,1,11.0,2080.57,6.56,10324.66,1
B_003049,56,Suburban,Self-Employed,Traditional,655.8889666688433,77.36384683593603,3.0,82.32661459268962,,0,474.49,2,17.0,3207.16,25.28,248.92,0
B_003050,61,Urban,Unemployed,Thin File,,,,77.96007439032824,,0,698.32,0,115.0,8370.16,16.76,1141.81,0
B_003051,64,Rural,Unemployed,Traditional,590.7917238250601,59.12187145361397,3.0,33.497554267881945,18.178792111010274,0,663.72,1,25.0,1766.08,22.73,583.34,1
B_003052,42,Urban,Gig Worker,Traditional,720.2239357448884,55.32340156029309,2.0,69.84378867106201,13.656655194964651,0,6852.5,0,52.0,1656.14,10.93,4048.61,0
B_003053,54,Urban,Salaried,Traditional,633.035126527661,80.44854815438944,2.0,40.931227871151414,10.56792199184957,2,681.58,1,8.0,4180.93,6.27,497.4,0
B_003054,64,Urban,Unemployed,Thin File,,,,34.66328338498367,1.210480684489927,1,2451.28,2,3.0,15376.79,28.73,2937.94,0
B_003055,25,Urban,Self-Employed,Traditional,696.0332530747085,87.51091787827482,1.0,83.09435485365452,6.0086855524832945,0,17900.96,0,30.0,6842.74,34.85,4495.2,0
B_003056,59,Urban,Gig Worker,Thin File,,,,77.15402988485084,9.535845248550384,0,3376.47,0,34.0,998.96,21.65,593.3,0
B_003057,33,Suburban,Salaried,Traditional,623.0122358196699,84.89336158430503,0.0,75.90016167854526,4.72412957384828,1,67.52,1,61.0,1570.46,9.07,1848.63,0
B_003058,25,Urban,Salaried,Thin File,,,,81.54644124126544,7.6967972935094044,1,1016.7,1,6.0,1442.59,8.87,7620.24,0
B_003059,18,Urban,Salaried,Thin File,,,,96.47938586163988,3.8574856911340962,1,257.1,1,40.0,51614.97,3.91,573.46,0
B_003060,61,Suburban,Salaried,Traditional,622.2441826924222,91.70403930541856,2.0,83.46186182023149,3.3105731668875125,0,2306.05,2,14.0,4033.83,9.01,572.37,0
B_003061,22,Urban,Salaried,Traditional,593.012685206042,88.25695979449493,1.0,93.41243525177319,5.684482759543719,0,2897.66,0,57.0,8023.8,1.9,1666.7,0
B_003062,20,Urban,Gig Worker,Thin File,,,,90.52085764535529,,0,538.33,2,1.0,1315.7,25.65,1132.25,0
B_003063,18,Urban,Salaried,Traditional,714.0247015591023,59.32078686250038,4.0,69.29810168758567,11.19161147104853,1,860.05,0,25.0,2085.27,4.51,444.86,1
B_003064,21,Suburban,Salaried,Thin File,,,,77.91963041278181,1.9350461343042293,0,1344.52,1,32.0,2440.11,1.34,2241.47,0
B_003065,57,Urban,Salaried,Traditional,619.7080231274928,91.43370951695489,3.0,90.85657578540818,0.30209995147690416,0,2086.14,0,1.0,4057.87,3.02,2049.05,0
B_003066,52,Urban,Salaried,Traditional,720.635446283602,90.02295125407836,1.0,67.69455704873948,6.085512238179921,0,2798.37,2,39.0,6071.46,1.6,223.39,0
B_003067,49,Suburban,Unemployed,Thin File,,,,41.58615665263501,,1,4277.95,2,3.0,9973.73,0.33,1281.66,1
B_003068,59,Suburban,Salaried,Traditional,675.3798002198938,79.8477644850505,3.0,47.79763767467349,2.34959411546499,1,20.5,2,15.0,1581.27,6.11,97.03,0
B_003069,51,Suburban,Salaried,Thin File,,,,81.56061368323525,1.3572110252318992,2,140.68,2,11.0,5104.48,2.5,1468.67,1
B_003070,60,Rural,Gig Worker,Thin File,,,,81.03148351923217,3.1305985609384375,0,359.28,2,5.0,6517.42,24.57,10183.41,1
B_003071,42,Urban,Gig Worker,Thin File,,,,63.704328646112444,9.735733574722502,1,324.81,0,89.0,4440.51,14.47,192.41,0
B_003072,27,Urban,Salaried,Traditional,688.1382755633787,99.22301018570899,1.0,76.3378753824905,4.704176098396809,0,2312.19,1,33.0,3812.92,0.37,2628.98,0
B_003073,38,Urban,Gig Worker,Thin File,,,,49.643099365605984,,0,530.16,2,1.0,4360.65,47.81,709.4,1
B_003074,63,Urban,Self-Employed,Traditional,735.5676527255545,86.93312065074407,1.0,72.92616589791537,15.366543817247589,0,659.38,3,58.0,12340.99,46.86,1441.56,1
B_003075,56,Urban,Gig Worker,Traditional,592.1581352833824,81.39669035286575,5.0,52.63591292801609,,0,6317.58,0,13.0,6016.93,22.04,723.09,0
B_003076,44,Urban,Salaried,Traditional,662.6643130857318,88.76221059588595,2.0,72.68840363919217,1.1904376914429387,0,3777.34,1,4.0,1806.87,5.73,1339.85,0
B_003077,44,Suburban,Unemployed,Traditional,721.2614081251395,93.5683875982378,2.0,47.30525863174468,1.7554938234542865,1,9708.3,2,25.0,5282.35,2.5,2000.68,0
B_003078,19,Suburban,Salaried,Thin File,,,,55.11095114647273,3.320976703565866,0,557.38,0,54.0,3119.56,6.77,483.71,0
B_003079,58,Urban,Salaried,Traditional,756.7538845649476,78.68465092325827,3.0,73.66680126855432,2.65031187329638,0,2202.52,0,101.0,2111.37,0.84,701.67,0
B_003080,65,Suburban,Salaried,Thin File,,,,60.83444820043369,2.7488499859236026,0,89.55,2,66.0,5095.65,3.55,2427.1,0
B_003081,30,Urban,Salaried,Traditional,523.6061887101159,80.76868983848364,1.0,51.03920912684159,2.287307862606884,0,47825.71,0,31.0,3549.03,2.36,3054.2,0
B_003082,26,Urban,Gig Worker,Thin File,,,,64.68803046033555,14.942702392437095,0,1270.45,0,10.0,8929.12,0.07,812.32,1
B_003083,69,Suburban,Salaried,Traditional,670.6317418515736,79.53805772433807,2.0,75.47550100455244,,1,1205.83,0,7.0,1077.82,4.76,12623.54,0
B_003084,53,Urban,Salaried,Traditional,538.4231333499771,57.195876229736854,2.0,75.71303158386395,4.613685937110982,1,5174.79,1,48.0,4737.8,7.35,10707.54,0
B_003085,39,Urban,Salaried,Traditional,659.8168111770561,83.97756858843731,1.0,62.9628333589056,7.1076816077423395,0,891.96,0,54.0,841.15,1.03,2345.78,0
B_003086,59,Urban,Salaried,Traditional,578.5308497108309,62.27922507932878,2.0,82.19387096894314,4.066485742955149,2,2531.82,2,2.0,1949.39,9.59,3460.69,0
B_003087,43,Rural,Unemployed,Traditional,740.2505028475323,57.248577879634446,5.0,71.13560742522529,9.969369003794558,0,359.93,1,5.0,1176.01,21.77,1355.12,0
B_003088,29,Suburban,Salaried,Traditional,677.1327215883068,43.566084080563954,4.0,73.35599929873867,16.042458152235845,0,31075.49,2,3.0,2529.46,5.47,780.63,0
B_003089,34,Urban,Self-Employed,Thin File,,,,66.82537756934929,0.8430165044159255,0,10857.82,0,14.0,2296.52,21.15,721.91,0
B_003090,31,Rural,Self-Employed,Thin File,,,,90.30828259240228,2.216695544078898,0,4374.59,1,26.0,452.41,37.39,2367.55,0
B_003091,31,Suburban,Gig Worker,Traditional,716.6820532796999,79.56948561450166,4.0,74.33684957635487,2.4172105644200714,0,731.1,1,9.0,944.16,49.62,1601.23,1
B_003092,51,Suburban,Self-Employed,Traditional,661.1388210379713,88.14545131957452,1.0,75.76789493075199,11.932658469501483,1,2401.79,0,12.0,3244.8,29.72,482.24,1
B_003093,37,Rural,Salaried,Traditional,580.3522048370911,62.181597811102144,4.0,83.50828209683809,6.362871864402779,1,5910.65,1,34.0,11722.18,8.16,3037.54,0
B_003094,28,Urban,Gig Worker,Traditional,612.6020965170725,66.69782522528746,3.0,86.36615157313523,,0,416.83,0,10.0,5274.14,44.08,263.92,1
B_003095,33,Urban,Self-Employed,Traditional,611.4033672235169,83.41760474860945,4.0,44.04113614500591,,1,964.85,0,31.0,1428.64,24.89,4459.07,1
B_003096,68,Suburban,Self-Employed,Thin File,,,,73.17001576297801,0.06291087291008134,0,1521.91,2,0.0,3310.79,22.83,621.5,0
B_003097,48,Suburban,Unemployed,Traditional,545.5282171484619,80.41502601615178,1.0,48.792134959843594,1.8760449189847175,0,336.86,1,2.0,3306.51,47.6,440.28,1
B_003098,23,Suburban,Gig Worker,Thin File,,,,54.58484269821254,1.0153411353392858,0,279.61,0,19.0,3628.98,7.77,3797.93,0
B_003099,36,Suburban,Gig Worker,Traditional,659.977248738233,69.93062220307293,2.0,89.30243164351091,22.38873901155887,0,6770.92,2,57.0,4652.52,7.86,658.28,0
B_003100,54,Rural,Unemployed,Thin File,,,,60.04308023774446,2.210827325923442,0,1165.56,0,3.0,1011.42,20.24,189.65,0
B_003101,21,Rural,Salaried,Traditional,698.6189246140256,87.62049197217895,0.0,63.81870365881688,4.186865432628341,2,2327.22,1,21.0,9245.15,0.4,984.31,1
B_003102,64,Rural,Salaried,Traditional,722.8168228114935,70.55810128169676,1.0,84.11086884806227,0.4920003726058312,0,9815.22,1,2.0,4437.87,5.93,4556.35,0
B_003103,21,Rural,Salaried,Thin File,,,,45.52918177468436,4.0440051255412355,1,2747.53,2,78.0,1281.34,6.79,1295.69,0
B_003104,37,Rural,Salaried,Traditional,581.5201449995791,70.45380074254075,4.0,60.04150296272598,,0,3630.47,0,17.0,3609.69,0.58,4012.91,1
B_003105,27,Urban,Gig Worker,Thin File,,,,61.91437049493938,,0,2338.03,0,15.0,1633.24,45.95,654.61,1
B_003106,41,Urban,Gig Worker,Thin File,,,,92.56325311646374,4.122646575506961,1,2359.63,2,35.0,1105.73,30.95,1416.12,0
B_003107,52,Urban,Self-Employed,Traditional,741.9912504921415,81.9127565774614,2.0,69.67555437553867,,0,404.68,0,9.0,7105.04,23.03,3050.97,0
B_003108,43,Rural,Unemployed,Traditional,645.5529943107443,81.66062637987157,2.0,75.59110115959189,5.704394523473127,0,2491.92,1,105.0,1705.6,43.14,310.23,0
B_003109,54,Suburban,Salaried,Traditional,611.1404956281153,89.2559776262198,3.0,66.87672754264369,0.3704321192635301,0,27118.0,0,45.0,8507.42,8.35,1956.98,0
B_003110,55,Suburban,Self-Employed,Traditional,595.465670007425,69.1769372291517,3.0,69.61644680394446,0.6710055125023046,0,2301.86,0,2.0,468.42,19.66,742.95,1
B_003111,38,Urban,Salaried,Traditional,669.0698717818751,83.72759389413919,2.0,85.18510878591462,,0,18045.09,1,54.0,1635.62,3.18,1349.48,0
B_003112,57,Urban,Salaried,Traditional,690.9240937375466,70.94927720786963,4.0,89.65079718118051,1.4201799298091509,1,6020.71,2,64.0,1545.09,2.88,3317.34,0
B_003113,56,Suburban,Salaried,Traditional,797.8553210380607,78.0922374361652,0.0,53.436412523804414,,1,869.08,2,28.0,1924.45,6.8,10455.43,0
B_003114,38,Urban,Gig Worker,Traditional,689.86646060951,96.33663882723259,1.0,67.06503854116008,,0,1150.04,0,52.0,1111.53,8.59,395.37,0
B_003115,27,Urban,Salaried,Traditional,729.101279504571,75.6403474732858,4.0,82.10127757000907,0.3426081367002442,1,10536.66,2,9.0,4610.2,9.49,181.39,0
B_003116,55,Urban,Gig Worker,Traditional,617.5625609676625,73.22943461111373,2.0,88.08182629520945,2.864209899589257,0,6135.82,2,25.0,8129.95,5.7,344.39,0
B_003117,63,Urban,Salaried,Traditional,683.3360803943299,90.17998592025945,1.0,72.18367978568746,5.1255089837130985,0,221.39,0,5.0,9403.05,5.26,606.91,1
B_003118,21,Suburban,Salaried,Thin File,,,,89.77308985228687,4.806448654377749,0,891.87,2,114.0,2977.2,1.15,1940.02,0
B_003119,62,Urban,Salaried,Traditional,668.7575577724498,97.39592575324887,0.0,94.98955464710131,,0,457.88,1,1.0,2178.33,9.79,436.42,0
B_003120,37,Suburban,Salaried,Traditional,678.254496250406,59.50711183283677,2.0,95.29783515163945,2.222026471014914,1,495.71,0,6.0,6550.84,7.67,1795.28,0
B_003121,34,Urban,Unemployed,Thin File,,,,71.07183391345909,3.109195134480931,0,239.56,2,17.0,7238.05,36.37,540.89,0
B_003122,24,Rural,Salaried,Thin File,,,,81.5812039171005,0.6117998713164747,0,2945.8,0,27.0,1452.64,4.72,867.55,0
B_003123,21,Urban,Unemployed,Thin File,,,,55.910104707605484,,1,589.34,1,33.0,1987.4,4.52,4012.0,0
B_003124,46,Suburban,Unemployed,Thin File,,,,57.85794936980497,6.656613609529986,0,741.75,1,3.0,1975.83,15.98,311.82,0
B_003125,31,Suburban,Unemployed,Traditional,769.0990011310951,68.13271445483865,3.0,54.50747797061784,,0,22350.69,1,5.0,3647.22,9.39,331.5,0
B_003126,20,Urban,Salaried,Traditional,543.1353506945618,92.56913889528835,1.0,53.478385115841,8.927238182516637,2,17128.69,0,17.0,3349.55,0.77,7391.16,0
B_003127,41,Rural,Unemployed,Traditional,704.7010256829402,72.25946367542318,3.0,57.05744989043143,,1,1281.38,0,16.0,5622.38,10.35,937.85,1
B_003128,54,Suburban,Salaried,Thin File,,,,45.02117747562405,0.02645016667239143,0,5090.25,1,42.0,3483.47,2.78,481.38,0
B_003129,33,Urban,Salaried,Traditional,676.5967769259374,85.04957595346427,1.0,83.05647089104099,5.4200271823477,2,409.54,0,36.0,12921.94,6.34,769.34,1
B_003130,69,Urban,Salaried,Traditional,694.4015311531714,54.88165741986262,4.0,82.3880970815417,8.47125610901416,0,339.67,0,99.0,3419.87,7.11,1540.12,1
B_003131,21,Rural,Gig Worker,Thin File,,,,79.22279097052652,10.466920709435643,0,169.37,3,53.0,2092.86,47.87,16653.98,0
B_003132,41,Suburban,Salaried,Traditional,733.3809877811949,68.1308218446221,3.0,48.991236664236105,3.4409731556045293,0,4756.45,1,44.0,1091.87,9.29,85.57,0
B_003133,51,Urban,Salaried,Traditional,708.9766842111793,90.8439331995231,0.0,69.83251650277738,,2,361.4,1,3.0,3238.14,6.54,3810.32,0
B_003134,47,Urban,Salaried,Traditional,625.9162204176744,81.28269626544773,3.0,84.18107809699131,2.102512880806176,0,413.71,1,19.0,2502.46,0.64,202.78,0
B_003135,35,Rural,Salaried,Traditional,670.8517555852143,72.39015924967471,0.0,65.1700385130607,0.37538462180641874,1,6127.11,3,31.0,1431.72,6.82,232.6,0
B_003136,36,Suburban,Salaried,Traditional,590.525079697823,71.61840994725532,1.0,65.80539322678052,,1,599.28,3,29.0,3301.85,9.26,1748.64,0
B_003137,48,Suburban,Gig Worker,Thin File,,,,80.55668270268427,1.1380907397097415,0,1422.69,0,2.0,4434.87,36.45,368.67,0
B_003138,36,Urban,Salaried,Traditional,646.450225046661,88.26915095742808,3.0,85.77060302243908,4.998101884617019,0,3990.15,0,23.0,3329.62,7.37,2283.58,0
B_003139,66,Suburban,Gig Worker,Thin File,,,,72.94613080727599,,2,269.8,3,81.0,4904.35,2.85,207.26,1
B_003140,63,Urban,Self-Employed,Traditional,623.2068882286449,75.64112041767693,3.0,87.33680163578336,6.009651932890297,1,2324.59,1,71.0,3190.87,4.35,529.75,0
B_003141,36,Urban,Unemployed,Traditional,662.845464793104,83.0334559564113,1.0,62.61659665092398,5.2865650367846655,0,669.35,2,64.0,10047.21,21.77,115.39,0
B_003142,39,Suburban,Salaried,Thin File,,,,43.91142270963068,3.2407364618568284,0,2481.16,0,3.0,1493.14,2.95,19715.96,0
B_003143,41,Rural,Self-Employed,Traditional,686.2734158365325,69.1659345670764,1.0,69.68229941041051,0.08069644878144466,0,255.73,0,34.0,1661.19,34.6,101.36,1
B_003144,62,Urban,Salaried,Traditional,701.9426972564673,78.81155276805772,2.0,62.6873774913268,2.351303460354951,0,4075.3,1,16.0,2067.46,1.04,1043.01,0
B_003145,29,Urban,Salaried,Traditional,666.0665867775211,92.62014732854314,2.0,56.12354875345502,0.6287802049673165,0,289.04,3,9.0,2824.38,9.54,701.9,0
B_003146,47,Suburban,Gig Worker,Thin File,,,,61.645916600727055,,1,4409.7,1,151.0,3381.78,31.17,1416.75,1
B_003147,55,Suburban,Self-Employed,Traditional,686.5658618119662,77.3444689502612,2.0,76.72430925628663,,1,584.06,2,33.0,1296.87,29.21,1694.54,1
B_003148,48,Rural,Gig Worker,Thin File,,,,77.32011107130988,0.22129671245933147,0,76.06,0,14.0,911.87,24.49,6704.28,0
B_003149,53,Suburban,Gig Worker,Thin File,,,,75.35760450940865,3.249398657241221,2,16179.48,1,23.0,21015.87,10.8,59.92,1
B_003150,36,Urban,Salaried,Thin File,,,,53.04115511033268,6.8390726159846436,0,1482.36,0,23.0,5529.93,5.75,1838.12,0
B_003151,65,Rural,Self-Employed,Thin File,,,,89.2116881067946,1.8530326325016895,0,602.74,0,23.0,2801.99,27.84,183.73,0
B_003152,62,Suburban,Salaried,Thin File,,,,82.11043817693492,,2,12419.46,0,45.0,819.77,8.09,619.01,0
B_003153,53,Rural,Salaried,Traditional,745.4195328871926,85.68891828875117,1.0,75.27225436779763,,0,952.41,3,28.0,223.99,7.71,196.45,0
B_003154,47,Suburban,Self-Employed,Traditional,572.3334963308688,60.15902234438955,2.0,67.27882369721631,2.6865344449170085,0,661.05,1,17.0,4357.8,31.75,1496.51,1
B_003155,66,Rural,Unemployed,Traditional,726.3578255130171,76.0007824864272,2.0,51.484529480690966,,0,1512.47,1,28.0,13073.27,21.47,181.86,0
B_003156,50,Urban,Salaried,Traditional,751.676393421304,65.23655960752276,3.0,90.00766442743209,12.774306961356785,0,2425.63,0,64.0,2795.24,4.54,780.65,0
B_003157,35,Urban,Salaried,Traditional,604.0282689697128,83.36042484342205,2.0,67.998719203279,2.495572177502135,3,5012.54,0,11.0,4059.18,7.27,2653.34,0
B_003158,69,Rural,Salaried,Traditional,661.092670150317,74.42641567196628,2.0,62.33317951471455,2.1802560940948505,1,4777.34,1,47.0,1255.46,5.05,1449.48,0
B_003159,66,Urban,Salaried,Traditional,694.9055948656178,83.71498377024113,4.0,52.44389091235991,4.718224151726968,0,24033.62,2,1.0,2927.99,5.11,953.88,0
B_003160,45,Urban,Gig Worker,Traditional,725.6366448079423,75.27369390332755,2.0,61.71726836900273,8.821013989168062,0,920.83,0,23.0,1922.28,49.04,1044.26,0
B_003161,64,Suburban,Gig Worker,Traditional,600.9248471641918,82.84129032995833,1.0,79.62360354913646,17.22052105151064,1,2542.9,0,56.0,4880.36,34.96,2117.16,0
B_003162,28,Rural,Self-Employed,Traditional,772.560535825249,88.2821967967345,1.0,75.25091841849236,5.05604870225755,0,2322.17,0,5.0,17533.63,49.33,4573.22,1
B_003163,62,Urban,Gig Worker,Thin File,,,,68.90646119722142,,0,839.65,1,218.0,1235.28,11.28,268.09,0
B_003164,50,Rural,Salaried,Traditional,785.89964391404,97.77492681932644,4.0,55.973033046545225,2.884773138046147,0,625.24,1,16.0,1215.8,2.67,16758.34,0
B_003165,34,Suburban,Salaried,Traditional,724.0213974231934,89.200797020155,4.0,54.10275362851296,5.757438769881062,0,592.02,1,89.0,3353.56,4.62,1452.63,0
B_003166,23,Suburban,Salaried,Thin File,,,,87.89888270073546,17.146310109840833,1,9252.09,4,21.0,1656.3,8.78,330.42,0
B_003167,21,Rural,Gig Worker,Thin File,,,,85.60071323604161,20.617719856755997,0,1659.33,0,34.0,2171.71,2.27,792.5,0
B_003168,37,Urban,Self-Employed,Thin File,,,,83.38825783673263,5.537320753087112,0,151.56,0,123.0,1935.07,17.96,1234.87,0
B_003169,65,Urban,Self-Employed,Traditional,689.19488435151,87.47976309529685,0.0,77.15520477378772,,1,1707.92,2,46.0,1008.79,8.94,53.53,0
B_003170,64,Urban,Salaried,Thin File,,,,76.56523021026585,2.86085526965946,1,532.61,0,0.0,2358.73,9.64,670.31,0
B_003171,44,Suburban,Salaried,Thin File,,,,67.97861090254123,13.884976276567098,0,141.88,0,8.0,1087.82,9.95,3589.28,1
B_003172,32,Suburban,Unemployed,Thin File,,,,70.82205282421135,6.53330371766458,0,2021.95,2,12.0,5721.84,34.54,956.95,1
B_003173,23,Rural,Salaried,Thin File,,,,89.30297274474714,2.067306155120236,0,237.77,0,34.0,6630.48,0.56,8613.12,1
B_003174,64,Suburban,Gig Worker,Thin File,,,,67.67858310832933,3.6221849926701983,0,1678.83,2,81.0,833.88,36.3,204.19,0
B_003175,31,Suburban,Salaried,Traditional,621.8605005626737,56.94476938249624,2.0,90.65901450615573,3.324598768258085,0,892.24,2,9.0,4158.26,3.05,608.11,0
B_003176,28,Suburban,Salaried,Traditional,701.7162235421287,88.26474641895427,2.0,69.67860110683773,9.28095851211356,1,3651.87,2,27.0,712.3,7.8,714.92,0
